id,start,read_length
12775,8473,299
12776,26886,213
12777,34179,269
12778,6804,191
12779,36030,249
12780,7104,257
12781,188,206
12782,42136,259
12783,3390,200
12784,14042,217
12785,29807,263
12786,28809,234
12787,6711,219
12788,21047,264
12789,24911,238
12790,2583,222
12791,35987,209
12792,12902,199
12793,39341,227
12794,25560,210
12795,39682,232
12796,953,229
12797,12414,307
12798,36348,240
12799,3409,269
12800,19436,277
12801,3377,207
12802,44306,280
12803,47372,266
12804,9878,251
12805,4692,257
12806,30735,216
12807,30025,262
12808,48276,265
12809,30440,227
12810,26191,254
12811,16111,247
12812,30276,225
12813,6695,229
12814,41787,201
12815,46246,269
12816,31915,231
12817,35698,310
12818,44874,246
12819,27967,256
12820,39083,272
12821,14072,250
12822,39870,266
12823,46904,244
12824,2023,249
12825,33790,267
12826,25239,267
12827,30551,233
12828,920,252
12829,11370,290
12830,24992,332
12831,38287,256
12832,28176,248
12833,21053,285
12834,22605,285
12835,29053,259
12836,33196,223
12837,22456,203
12838,12758,244
12839,40528,187
12840,26696,270
12841,37474,239
12842,1002,255
12843,37602,254
12844,10756,237
12845,7499,282
12846,21477,221
12847,34261,286
12848,42988,209
12849,27351,230
12850,8533,251
12851,16870,230
12852,25854,265
12853,13719,267
12854,9897,246
12855,7296,242
12856,37587,276
12857,45488,270
12858,16409,286
12859,7835,153
12860,49156,229
12861,31191,252
12862,35944,224
12863,28646,273
12864,15667,248
12865,39081,222
12866,20811,257
12867,40985,259
12868,1210,282
12869,24199,273
12870,11206,315
12871,36281,241
12872,48224,277
12873,26610,242
12874,37004,282
12875,16461,267
12876,12261,196
12877,15519,260
12878,36115,237
12879,20295,226
12880,36402,271
12881,5860,202
12882,7905,273
12883,10968,235
12884,25311,261
12885,40010,236
12886,46400,254
12887,36577,286
12888,19599,211
12889,44065,210
12890,21104,276
12891,7468,252
12892,7309,208
12893,43484,221
12894,26673,261
12895,23446,268
12896,12404,258
12897,47482,202
12898,39021,258
12899,4312,270
12900,40879,247
12901,42199,277
12902,36395,218
12903,37480,365
12904,10312,228
12905,13233,230
12906,20812,238
12907,15842,294
12908,28537,199
12909,21902,292
12910,31506,207
12911,24085,309
12912,20862,300
12913,9739,335
12914,22542,205
12915,46926,286
12916,26752,242
12917,44134,286
12918,13673,237
12919,49376,253
12920,468,241
12921,47433,293
12922,18906,232
12923,22387,269
12924,28680,253
12925,44112,284
12926,4301,266
12927,4473,215
12928,15901,291
12929,7623,268
12930,20507,205
12931,22032,227
12932,37302,243
12933,44055,239
12934,28224,235
12935,24503,243
12936,7196,236
12937,13390,194
12938,38380,229
12939,4229,241
12940,12663,238
12941,42055,332
12942,38062,275
12943,22879,228
12944,45867,281
12945,21916,275
12946,8768,260
12947,8712,264
12948,17197,239
12949,14771,228
12950,17260,229
12951,35505,255
12952,39882,235
12953,5749,302
12954,22969,284
12955,23654,240
12956,2909,240
12957,9594,205
12958,26269,236
12959,49526,220
12960,10315,298
12961,42402,283
12962,43594,268
12963,3272,226
12964,23553,238
12965,10608,231
12966,45637,277
12967,36128,228
12968,43777,269
12969,1134,286
12970,5212,270
12971,2381,232
12972,18398,295
12973,38498,238
12974,26842,204
12975,20885,259
12976,41610,228
12977,25365,233
12978,47401,214
12979,20998,277
12980,13745,246
12981,13202,239
12982,40195,229
12983,19554,227
12984,4205,269
12985,40780,274
12986,39096,237
12987,3196,297
12988,16661,264
12989,17613,254
12990,43295,253
12991,39483,264
12992,7323,232
12993,26330,215
12994,31082,249
12995,30430,310
12996,39471,223
12997,45266,238
12998,2856,286
12999,43560,275
13000,24092,255
13001,42337,220
13002,13009,284
13003,42819,252
13004,36373,279
13005,14870,218
13006,36215,276
13007,8249,196
13008,3776,255
13009,4666,239
13010,21293,283
13011,46033,227
13012,13335,273
13013,4375,202
13014,24215,289
13015,16418,263
13016,36763,255
13017,37421,239
13018,43944,274
13019,9535,243
13020,744,238
13021,15767,305
13022,47266,252
13023,26354,238
13024,45530,294
13025,23111,255
13026,42578,219
13027,23317,207
13028,14289,279
13029,36341,289
13030,7971,161
13031,9624,209
13032,10299,230
13033,22149,232
13034,16875,228
13035,39130,221
13036,28002,251
13037,5913,293
13038,30661,238
13039,17500,223
13040,46289,244
13041,1128,231
13042,2490,346
13043,38056,203
13044,21150,202
13045,45375,269
13046,20903,183
13047,14073,208
13048,11370,273
13049,30104,234
13050,28724,232
13051,19221,264
13052,47070,303
13053,5759,183
13054,28282,270
13055,24138,226
13056,47796,273
13057,12369,279
13058,8666,230
13059,38886,273
13060,6142,259
13061,751,249
13062,39220,233
13063,46066,256
13064,39523,272
13065,19986,245
13066,39706,222
13067,42816,244
13068,32167,286
13069,48756,238
13070,15347,287
13071,12951,241
13072,26420,236
13073,2300,235
13074,15012,257
13075,24050,262
13076,18994,204
13077,43882,276
13078,15395,214
13079,35569,206
13080,48478,177
13081,2849,285
13082,42503,275
13083,22307,266
13084,46213,331
13085,41543,257
13086,6212,261
13087,18034,235
13088,26163,234
13089,22129,249
13090,49681,223
13091,31275,199
13092,48151,260
13093,40595,245
13094,45206,303
13095,21860,275
13096,28360,245
13097,23624,233
13098,49617,206
13099,41397,273
13100,48157,276
13101,28394,214
13102,15876,230
13103,43920,237
13104,44973,264
13105,15707,263
13106,36318,277
13107,38812,217
13108,42755,297
13109,3468,265
13110,19279,217
13111,3513,274
13112,1462,291
13113,6833,217
13114,15554,246
13115,17746,224
13116,21056,236
13117,35167,157
13118,31322,297
13119,1716,279
13120,31559,205
13121,23819,249
13122,5570,267
13123,23399,309
13124,39334,229
13125,14708,251
13126,5540,199
13127,33785,228
13128,42108,293
13129,13380,221
13130,2592,303
13131,43045,269
13132,7134,286
13133,22282,227
13134,48724,263
13135,41629,264
13136,39346,197
13137,15935,282
13138,19764,233
13139,22278,261
13140,22220,158
13141,42080,228
13142,35190,236
13143,22141,233
13144,15688,266
13145,11254,253
13146,38154,229
13147,13888,229
13148,39407,213
13149,19468,248
13150,45301,203
13151,27265,282
13152,8250,207
13153,40680,249
13154,25435,271
13155,19231,199
13156,35073,252
13157,24335,310
13158,18794,279
13159,34096,263
13160,9158,228
13161,43896,258
13162,19253,219
13163,14805,240
13164,26421,274
13165,25187,175
13166,16336,236
13167,17282,250
13168,48873,211
13169,13714,259
13170,44341,255
13171,27633,233
13172,48277,289
13173,31403,272
13174,23971,250
13175,44418,242
13176,26632,236
13177,32338,238
13178,29866,250
13179,45141,242
13180,30259,267
13181,7366,176
13182,7836,223
13183,27747,287
13184,24718,224
13185,25261,196
13186,5961,191
13187,41121,235
13188,43710,215
13189,34119,272
13190,41142,227
13191,29986,211
13192,15488,310
13193,25183,269
13194,23062,220
13195,2999,224
13196,42173,234
13197,16718,270
13198,41556,261
13199,11993,217
13200,5486,263
13201,35561,237
13202,4788,242
13203,45638,230
13204,23987,267
13205,48418,224
13206,8618,305
13207,32243,234
13208,41978,278
13209,26649,205
13210,11005,248
13211,44369,259
13212,27122,208
13213,29579,323
13214,15246,298
13215,569,252
13216,34394,235
13217,10452,253
13218,36761,253
13219,19177,270
13220,14283,233
13221,7880,251
13222,5946,238
13223,1530,251
13224,1087,307
13225,13486,224
13226,40456,206
13227,5016,257
13228,11674,223
13229,47743,233
13230,46776,304
13231,49049,295
13232,28503,218
13233,21863,216
13234,45138,229
13235,23582,274
13236,6213,242
13237,33626,257
13238,21624,198
13239,23268,211
13240,25247,270
13241,44760,205
13242,35063,241
13243,31598,203
13244,4378,240
13245,7051,178
13246,9002,203
13247,45357,218
13248,8181,293
13249,46037,223
13250,1957,276
13251,9623,228
13252,23258,299
13253,31933,284
13254,17145,256
13255,7517,243
13256,41250,225
13257,22990,288
13258,26041,302
13259,31071,307
13260,4831,326
13261,45244,244
13262,7862,244
13263,46746,218
13264,35702,231
13265,31017,271
13266,17684,257
13267,27718,249
13268,29404,254
13269,22628,278
13270,14916,293
13271,46126,257
13272,16739,257
13273,48966,243
13274,19915,242
13275,47631,204
13276,27071,244
13277,5518,219
13278,35756,257
13279,27208,203
13280,34106,219
13281,27076,265
13282,7943,291
13283,35565,236
13284,9379,291
13285,8035,229
13286,8410,263
13287,9321,222
13288,16962,260
13289,14757,261
13290,23796,249
13291,8401,235
13292,46600,256
13293,40231,260
13294,37948,279
13295,24813,294
13296,35544,229
13297,6254,258
13298,39614,256
13299,18286,225
13300,7129,220
13301,10387,226
13302,20943,259
13303,26728,231
13304,46488,219
13305,21212,223
13306,34884,224
13307,19359,296
13308,21936,300
13309,19615,265
13310,28801,250
13311,38395,252
13312,9104,247
13313,12252,190
13314,39457,222
13315,36552,219
13316,3167,241
13317,31081,177
13318,21285,199
13319,46297,261
13320,6368,308
13321,26597,267
13322,29923,295
13323,6283,274
13324,36409,253
13325,15481,243
13326,45251,264
13327,16143,228
13328,26259,257
13329,41855,269
13330,17566,272
13331,9549,258
13332,10786,259
13333,16547,213
13334,32717,243
13335,31119,299
13336,26232,244
13337,11826,196
13338,7463,223
13339,43629,224
13340,27153,213
13341,29990,320
13342,45907,235
13343,10290,208
13344,46391,252
13345,46648,223
13346,29403,184
13347,13558,258
13348,10845,285
13349,17706,241
13350,24850,222
13351,29483,320
13352,21268,266
13353,32483,287
13354,27055,191
13355,1148,293
13356,11331,296
13357,15354,295
13358,7629,228
13359,35755,297
13360,47382,283
13361,32359,220
13362,38248,287
13363,42189,259
13364,27636,276
13365,25085,250
13366,41151,237
13367,13926,196
13368,46807,236
13369,12134,249
13370,36564,219
13371,17247,261
13372,4772,206
13373,18773,277
13374,48359,238
13375,9139,241
13376,43032,254
13377,25019,266
13378,210,242
13379,31357,250
13380,6215,237
13381,45370,226
13382,34666,262
13383,7984,239
13384,35152,264
13385,25204,200
13386,19124,266
13387,20379,273
13388,3858,260
13389,3770,262
13390,33218,232
13391,47038,261
13392,44610,276
13393,13301,258
13394,17878,249
13395,3937,268
13396,720,308
13397,7837,233
13398,25761,278
13399,46843,237
13400,27069,237
13401,43750,287
13402,41460,217
13403,2306,222
13404,48422,212
13405,41330,294
13406,12973,264
13407,35386,220
13408,1384,301
13409,36153,222
13410,45137,255
13411,20012,202
13412,48296,200
13413,44191,256
13414,49418,290
13415,25305,255
13416,21109,267
13417,49718,233
13418,31817,224
13419,13211,238
13420,49313,246
13421,23586,227
13422,16648,225
13423,2976,291
13424,39214,219
13425,48597,214
13426,29414,259
13427,12204,309
13428,33702,249
13429,18347,222
13430,48913,281
13431,10963,308
13432,4444,269
13433,30693,253
13434,7134,237
13435,28988,258
13436,17137,230
13437,7478,239
13438,33992,254
13439,26423,281
13440,10431,238
13441,6562,196
13442,43961,233
13443,19551,262
13444,22771,247
13445,36655,269
13446,32667,274
13447,13560,249
13448,20393,246
13449,23930,269
13450,46893,296
13451,27824,225
13452,39525,257
13453,37029,237
13454,47018,245
13455,4785,232
13456,48912,271
13457,15039,195
13458,5052,279
13459,27111,240
13460,32747,288
13461,26403,242
13462,25897,233
13463,35724,282
13464,36383,275
13465,24382,210
13466,40109,265
13467,37188,271
13468,27168,263
13469,39282,234
13470,11116,221
13471,4226,167
13472,8428,263
13473,1749,291
13474,20059,265
13475,28309,239
13476,10054,240
13477,19553,234
13478,25617,292
13479,15519,259
13480,44454,219
13481,45665,238
13482,44231,254
13483,27422,237
13484,49546,191
13485,13379,250
13486,40619,239
13487,8958,234
13488,12015,257
13489,7696,222
13490,28875,283
13491,40589,276
13492,48079,239
13493,14903,259
13494,19360,213
13495,12179,245
13496,10841,242
13497,43568,246
13498,24562,232
13499,13033,266
13500,25172,266
13501,16818,277
13502,6363,246
13503,48883,229
13504,29369,271
13505,7261,255
13506,46374,231
13507,41128,275
13508,6707,282
13509,37842,223
13510,12578,256
13511,33317,208
13512,24385,259
13513,22981,231
13514,4307,243
13515,5025,277
13516,38041,264
13517,7902,248
13518,3861,228
13519,14035,270
13520,13030,236
13521,44775,181
13522,44401,234
13523,1138,249
13524,11501,253
13525,26460,263
13526,3246,260
13527,35952,239
13528,43196,284
13529,31513,236
13530,39209,257
13531,30902,299
13532,42060,231
13533,31198,246
13534,7782,263
13535,39269,313
13536,13322,271
13537,32560,282
13538,7228,223
13539,19715,302
13540,31060,240
13541,47890,293
13542,11789,254
13543,34006,218
13544,14299,257
13545,12992,197
13546,39265,269
13547,35795,239
13548,20950,228
13549,16999,199
13550,16590,244
13551,37603,254
13552,18344,231
13553,30819,211
13554,16353,251
13555,4806,285
13556,1390,221
13557,23544,257
13558,42700,299
13559,15375,195
13560,24810,287
13561,40531,256
13562,47941,265
13563,12705,242
13564,3203,206
13565,1648,273
13566,44095,241
13567,791,208
13568,16140,236
13569,15475,172
13570,15310,297
13571,17919,250
13572,43062,248
13573,25857,246
13574,27477,250
13575,5180,256
13576,1644,264
13577,19236,208
13578,15220,290
13579,43092,238
13580,14756,236
13581,23367,286
13582,11256,251
13583,33643,281
13584,44996,247
13585,1870,282
13586,33919,250
13587,30167,211
13588,9458,246
13589,46670,271
13590,22994,259
13591,11733,240
13592,37538,231
13593,39496,299
13594,41866,224
13595,833,246
13596,14658,294
13597,11385,196
13598,43910,251
13599,44262,322
13600,1331,243
13601,33564,243
13602,8313,247
13603,36810,212
13604,17287,186
13605,36096,254
13606,22198,286
13607,32844,202
13608,572,268
13609,612,246
13610,3141,269
13611,42925,266
13612,38439,239
13613,41074,266
13614,40501,224
13615,39297,226
13616,11599,219
13617,24438,203
13618,16703,233
13619,18815,253
13620,25371,244
13621,1051,229
13622,32944,261
13623,21480,203
13624,32432,255
13625,1411,241
13626,28942,245
13627,1553,242
13628,30625,248
13629,43039,223
13630,46164,199
13631,42043,245
13632,42447,277
13633,28318,172
13634,7326,209
13635,16016,197
13636,18832,275
13637,48752,258
13638,49368,230
13639,22283,302
13640,515,253
13641,39739,240
13642,47936,247
13643,47618,240
13644,317,240
13645,3150,180
13646,11554,245
13647,37478,296
13648,17559,283
13649,7905,268
13650,30098,239
13651,241,278
13652,16945,229
13653,26666,236
13654,22715,229
13655,13136,262
13656,45255,225
13657,15593,243
13658,22425,221
13659,22702,238
13660,6553,254
13661,31465,266
13662,8077,192
13663,28083,277
13664,47998,259
13665,18208,296
13666,10430,230
13667,9736,293
13668,28424,204
13669,13333,275
13670,7887,221
13671,48916,233
13672,22668,247
13673,12446,189
13674,44329,292
13675,49176,255
13676,18931,236
13677,45293,235
13678,11158,227
13679,47270,259
13680,26449,277
13681,6156,275
13682,7014,230
13683,14810,257
13684,9496,281
13685,48665,266
13686,9783,252
13687,7218,309
13688,9540,246
13689,35601,267
13690,33474,249
13691,12638,276
13692,4084,241
13693,20640,265
13694,18099,311
13695,36121,267
13696,29235,250
13697,10286,222
13698,15204,258
13699,48201,219
13700,41705,293
13701,15047,227
13702,44153,221
13703,4757,308
13704,19892,240
13705,39327,248
13706,48491,278
13707,12226,234
13708,36211,255
13709,46224,279
13710,34352,267
13711,45612,259
13712,47560,228
13713,7374,237
13714,23677,314
13715,11366,270
13716,29487,248
13717,15466,233
13718,1079,249
13719,27195,229
13720,13155,270
13721,17163,270
13722,37467,310
13723,16061,305
13724,42533,240
13725,34518,276
13726,37133,268
13727,33086,211
13728,29975,232
13729,32800,237
13730,46160,255
13731,22888,269
13732,31776,236
13733,43342,279
13734,37785,226
13735,20327,253
13736,42340,228
13737,37194,295
13738,28110,194
13739,48524,259
13740,10129,272
13741,4646,231
13742,36374,300
13743,17353,307
13744,37972,234
13745,35520,292
13746,35150,249
13747,20159,259
13748,11502,255
13749,20718,198
13750,7198,282
13751,47077,174
13752,31243,245
13753,47217,267
13754,37917,267
13755,33985,214
13756,11414,233
13757,30478,206
13758,6679,304
13759,9158,221
13760,17812,219
13761,19967,220
13762,33593,256
13763,34134,224
13764,22910,261
13765,40285,278
13766,21274,284
13767,35311,256
13768,21656,217
13769,436,255
13770,49086,206
13771,4235,211
13772,31050,258
13773,43148,203
13774,11469,212
13775,32754,254
13776,32616,245
13777,45403,193
13778,45407,286
13779,31866,213
13780,32174,258
13781,29754,259
13782,11689,264
13783,13949,257
13784,1894,259
13785,15362,254
13786,22274,270
13787,37396,331
13788,10703,254
13789,8422,229
13790,37309,261
13791,47680,251
13792,813,269
13793,28867,289
13794,36232,191
13795,42012,259
13796,49642,256
13797,305,240
13798,48359,268
13799,44489,219
13800,17941,265
13801,36374,192
13802,20564,229
13803,49451,229
13804,49381,219
13805,42629,274
13806,43219,296
13807,34556,261
13808,1667,236
13809,12675,228
13810,44067,291
13811,29529,265
13812,25028,259
13813,9951,258
13814,44392,193
13815,43922,245
13816,29870,284
13817,46423,261
13818,25323,258
13819,28343,203
13820,11886,263
13821,37391,238
13822,2762,250
13823,4518,311
13824,36835,241
13825,35914,217
13826,45515,201
13827,44152,223
13828,36580,253
13829,1505,234
13830,3550,315
13831,9489,242
13832,35238,222
13833,42288,248
13834,17456,245
13835,13563,244
13836,33814,232
13837,6457,283
13838,38068,270
13839,3628,255
13840,46300,212
13841,26709,250
13842,14929,212
13843,33259,220
13844,48442,277
13845,31369,224
13846,1347,219
13847,37364,258
13848,41769,205
13849,18023,217
13850,47268,244
13851,28430,250
13852,18317,271
13853,43480,281
13854,6433,258
13855,34486,275
13856,30813,280
13857,30764,193
13858,43826,253
13859,32962,220
13860,35594,206
13861,4434,237
13862,32131,256
13863,39986,169
13864,18499,272
13865,42678,266
13866,45176,231
13867,46208,296
13868,34787,234
13869,47068,255
13870,3714,278
13871,11139,277
